Id,X,Y
1984029,739100,7194500
2542544,739100,7194500
2198782,684300,7193500
630978,739200,7194700
956118,739200,7194700
1814173,739100,7194400
2470351,739100,7194400
235061,739200,7194600
1497568,739200,7194600
3706460,739200,7194600
2129636,684300,7193400
1637780,684200,7193600
2374810,684200,7193600
462053,739300,7194800
1263361,739300,7194800
2835019,739300,7194800
84335,682000,7209700
3838915,682000,7209700
3839605,739200,7194500
2472837,692400,7228400
387083,739200,7194400
533057,739200,7194400
2225550,739500,7195000
2757080,739500,7195000
1114236,739500,7194900
599965,739500,7194600
1359002,739500,7194600
615457,739500,7194500
1491797,739500,7194500
3665204,739500,7194400
244159,736900,7221700
50398,739600,7194600
329986,739600,7194600
694539,739600,7194600
736017,739600,7194600
823965,739600,7194600
1839187,739600,7194600
3599863,739600,7194600
1031088,739500,7194300
679203,739600,7194500
3670535,739600,7194500
1836332,739700,7194700
2548184,739700,7194700
123635,739600,7194400
2654181,739600,7194400
3101708,739600,7194400
3697526,739600,7194400
461709,739600,7194300
603767,739600,7194300
908666,739600,7194300
1508792,739600,7194300
1616673,739600,7194300
3084531,739600,7194300
3769876,739600,7194300
3351225,739700,7194500
531521,708300,7175400
618509,708300,7175400
810836,739600,7194200
2263202,739600,7194200
219440,739800,7194600
393845,739800,7194600
423078,739800,7194600
1761090,739800,7194600
3484995,739800,7194600
451404,739800,7194500
1171239,739800,7194500
3550812,739800,7194500
254189,739700,7194200
3066624,739700,7194200
3476175,739700,7194200
1943307,739800,7194400
224590,739700,7194100
961936,739700,7194100
1609363,739700,7194100
1732045,739700,7194100
1883826,739700,7194100
2460068,739700,7194100
1106444,739900,7194600
3599788,739900,7194600
266283,739800,7194300
2401862,728600,7180300
671221,739800,7194200
925119,739800,7194200
1050200,739800,7194200
1417396,739800,7194200
2956730,739800,7194200
3455933,739800,7194200
3733471,739800,7194200
3822620,738700,7219300
2120095,739800,7194100
3427549,728900,7180300
3607632,728900,7180300
1861972,729000,7180300
1989139,736300,7223600
2153974,736300,7223600
1274959,736200,7223800
793421,736500,7223400
463631,736300,7223700
763558,736300,7223800
3067497,736300,7223800
1289050,736100,7186900
1495894,736100,7186900
207704,736700,7223300
2706000,736700,7223300
895862,736500,7223600
454253,736300,7223900
1483668,736300,7223900
1514056,736300,7223900
3356980,736300,7223900
1174112,736600,7223500
741482,736700,7223400
2890314,736300,7224000
3675588,736300,7224000
303658,736600,7223600
419165,736600,7223600
1346736,736600,7223600
1025470,736200,7224200
1391111,736200,7224200
1829625,736200,7224300
179462,736600,7223800
2281591,736600,7223800
2562802,736600,7223800
5552,736400,7224100
3238496,686800,7224400
949253,699000,7234000
2826168,699000,7234000
805503,736400,7224200
967555,736400,7224200
2807949,736400,7224200
1888728,736700,7223800
105259,736500,7224100
649121,736500,7224100
626240,736800,7223700
923654,736800,7223700
2270107,736800,7223700
604278,686300,7223900
280407,736800,7223800
615186,686200,7223800
797146,736800,7223800
871771,686200,7223800
1566542,736800,7223800
2922911,736800,7223800
3061495,686200,7223800
518036,739900,7218500
1435028,739900,7218500
176104,736900,7223700
380916,736900,7223700
663684,736900,7223700
2154310,736900,7223700
2650553,736900,7223700
1504290,736700,7224000
1663392,736700,7224000
2358266,736700,7224000
1533226,686700,7224600
3438030,736300,7224600
384204,736900,7223800
640126,736900,7223800
1910349,736900,7223800
3158963,736900,7223800
3485232,736900,7223800
197254,736700,7224100
868736,736700,7224100
2078258,736700,7224100
2098498,742800,7206700
2340175,742800,7206700
77923,736100,7224900
1020609,736800,7224000
1164575,686100,7223900
1552128,686100,7223900
1196434,736700,7224200
359639,736200,7224900
3175986,736200,7224900
190842,686100,7224000
725888,686100,7224000
87556,736400,7224700
830314,736400,7224700
3515583,736400,7224700
831887,686000,7223900
1453413,736500,7224600
3573714,736500,7224600
3744874,736500,7224600
183401,737100,7223800
2372765,737100,7223800
2928971,737100,7223800
3453554,737100,7223800
2486980,737200,7223700
2660767,736700,7224400
3428863,686000,7224000
2183741,685900,7223900
1333795,736600,7224600
3505448,736600,7224600
639127,736900,7224200
1078849,736900,7224200
1948348,736900,7224200
3515735,736900,7224200
245928,737200,7223800
2443983,737200,7223800
2146587,686000,7224100
2847292,686000,7224100
3653787,737300,7223700
1535645,736800,7224400
1789964,736800,7224400
527980,685900,7224000
1095240,685900,7224000
310839,736900,7224300
3339992,736900,7224300
3661252,736900,7224300
985319,736600,7224700
3250231,736600,7224700
3743446,736600,7224700
3152684,737200,7223900
1960930,737300,7223800
1388478,732000,7181400
170568,685900,7224100
1785083,685900,7224100
2350242,685900,7224100
2598134,685900,7224100
401081,736500,7224900
2046871,736500,7224900
2891900,736500,7224900
3301164,736500,7224900
635965,685800,7224000
1182561,685800,7224000
2434533,685800,7224000
2488258,685800,7224000
3071464,685800,7224000
3527678,685800,7224000
3675669,685800,7224000
3613523,736600,7224900
2058968,736700,7224800
3177903,736700,7224800
3336201,736700,7224800
134926,685700,7224000
1727045,685700,7224000
2577187,685700,7224000
3154783,685800,7224200
2694718,736800,7224800
2972143,736800,7224800
3642583,736800,7224800
127331,679600,7208400
1481077,679600,7208400
1150478,744400,7204800
3542989,744400,7204800
3719466,684500,7224700
3688677,680800,7218100
2386951,683500,7187600
310259,744100,7212300
1509792,744100,7212300
1679796,744100,7212300
3336330,745000,7203700
1356821,745000,7203600
1652882,745000,7203600
2789107,745000,7203600
490791,744400,7212400
905055,744400,7212400
1909898,744400,7212400
3544182,744400,7212400
3805524,744400,7212400
1724656,686700,7182800
2635363,686700,7182800
417590,680500,7218600
2697535,680500,7218600
2457095,744500,7212300
3224317,744500,7212300
3302181,744500,7212300
3396643,687100,7182200
863876,744600,7212300
3246415,743100,7193300
2346224,680200,7218800
1901497,710500,7171400
1841617,739500,7225100
763283,743500,7193300
421338,743600,7193500
946354,743600,7193500
830480,745700,7202700
1843107,739700,7225100
1153147,745800,7202600
1284073,745800,7202600
476339,739800,7225100
1713558,739800,7225100
247394,745900,7202500
3237641,743900,7193200
3363351,743900,7193200
3082210,746000,7209400
2924469,680200,7220700
195602,685500,7228800
2323597,685500,7228800
3357220,685500,7228800
1199216,703800,7239600
3279066,685300,7228700
1506518,681900,7224200
1848490,681900,7224200
3560594,681900,7224200
1302261,681700,7224300
3156063,681700,7224300
2346492,681700,7224400
2157375,678100,7194000
1676754,682700,7226000
3291810,682700,7226000
409734,684900,7228800
458646,681500,7224300
330839,680500,7223000
371451,726600,7237900
2493364,726600,7237900
252377,685000,7229500
352312,685000,7229500
2284875,677700,7193500
3348773,677700,7193500
3453079,677700,7193500
3701654,677700,7193500
2046455,738600,7229100
3402615,738700,7229100
3502234,738700,7229100
2492603,738800,7229000
2016345,676200,7198300
1410012,678000,7219100
1786494,678000,7219100
2833357,678000,7219100
1652035,678100,7219400
1161174,678000,7219200
2124232,678000,7219300
3401490,678000,7219300
567463,677900,7219100
2944092,676600,7195600
389895,739400,7228800
3457177,743700,7188600
2038290,677800,7219300
129226,739500,7228800
314323,739500,7228800
378885,739500,7228800
2863333,739500,7228800
1978725,742700,7224600
609486,677700,7219500
1601821,677700,7219500
2322133,747000,7214900
41072,676700,7217300
2878538,676700,7217300
958039,719900,7241300
1852771,674800,7202400
2165213,674800,7202400
2523652,674800,7202400
2635033,674800,7202400
3717382,674800,7202400
2853388,674600,7202600
2887906,747800,7214200
112339,676500,7219600
1831655,676500,7219600
3592679,740900,7181700
1253968,708100,7167600
2849038,697900,7241100
2970974,745700,7188600
345366,674300,7196900
1384746,684300,7232300
2426250,684300,7232300
432560,749900,7210800
2612715,749900,7210800
1102637,743800,7227400
779162,746700,7188400
374907,675500,7221100
887397,675500,7221100
67720,675500,7221200
839496,675500,7221200
598758,746900,7188300
3595193,746900,7188300
758077,724800,7168400
1965289,747000,7188200
1468292,676800,7224500
3168554,738000,7175700
929726,695200,7169100
3538497,684000,7234400
1497950,672100,7198100
1255716,683800,7234500
2328293,683800,7234500
1532090,715800,7245400
958140,744200,7182000
3003508,744200,7182000
1586457,744100,7181700
3128809,744100,7181700
3471949,744100,7181700
1240250,744100,7181600
3003176,744100,7181600
3090262,716300,7245700
2460298,702500,7245000
382092,681600,7233200
1876869,737800,7174300
2602142,737800,7174300
841638,716800,7246000
2195197,748800,7188200
1418150,751700,7196800
2058249,751700,7196800
1741625,681000,7233200
2478800,751700,7196400
3061533,751700,7196400
579436,747500,7185400
2079774,747500,7185400
1996470,726300,7244000
283496,726600,7243900
1508321,747500,7185300
2759549,747500,7185300
2927012,747700,7185400
3504602,708400,7163900
2495839,675900,7228400
1935883,676000,7228600
3739935,676000,7228600
1084845,675800,7228300
2006851,675500,7228400
3122564,675500,7228400
2536202,708700,7162900
163635,753200,7196100
347573,753200,7196100
2483989,708400,7162500
2626458,708400,7162500
1749054,670100,7217600
2273452,671500,7222000
2822914,671500,7222000
743793,671400,7221800
3296357,671400,7221800
1829608,708500,7162300
2978948,708500,7162300
2378408,671400,7221900
3311950,671400,7221900
322107,671300,7221900
2138821,671300,7221900
2479727,671200,7221900
3239611,671000,7222000
2601647,670900,7222100
32578,670700,7222100
2840532,670700,7222100
87239,676500,7232300
484466,676500,7232300
1424743,670600,7222000
2599142,670600,7222000
1212057,676300,7232100
1890996,676300,7232100
1585821,676400,7232500
2332231,676400,7232500
3377062,676100,7232700
3645108,676100,7232700
210498,676100,7232800
927455,676100,7232800
1526088,676100,7232800
2286127,676100,7232800
800933,684300,7241000
1108322,684300,7241000
1825071,684300,7241000
1916236,684300,7241000
637708,674300,7230400
561471,676000,7232800
1131399,676000,7232800
3165527,676000,7232800
3524676,676000,7232800
1208948,676000,7233000
3220637,676000,7233000
1989974,675900,7233000
3244302,675900,7233000
1305274,675900,7233100
2733543,675900,7233100
999275,668900,7220200
2936761,668900,7220200
346248,668800,7220000
2938262,668800,7220000
3087525,668800,7220000
1141403,739100,7241200
3285769,739100,7241200
396592,668800,7220100
3708573,668800,7220100
3830253,668800,7220100
1368838,677800,7235600
3503739,677800,7235600
71595,668700,7220000
1349919,668700,7220000
1730183,668700,7220000
3600378,668700,7220000
268997,668700,7220100
291398,668700,7220100
302583,668700,7220100
2114958,668700,7220100
67681,668700,7220200
312880,668700,7220200
488386,668700,7220200
1721534,668700,7220200
3759251,668700,7220200
145926,675700,7233200
1593087,675700,7233200
1714231,673300,7229800
795080,668500,7219700
2733268,668500,7219700
2931969,673200,7229700
238519,675700,7233300
375031,675700,7233300
1311476,675700,7233300
3177584,675700,7233300
2303754,668400,7219600
3359551,668400,7219600
2736568,668600,7220200
2858796,668600,7220200
3416075,668600,7220200
3762688,668600,7220200
818593,675700,7233400
2117919,675700,7233400
79971,675600,7233300
627587,675600,7233300
944037,675600,7233300
1823405,675600,7233300
1914200,675600,7233300
2121298,675600,7233300
2267076,675600,7233300
2357653,675600,7233300
2989887,675600,7233300
3522227,675600,7233300
3795257,675600,7233300
322221,673200,7229900
1350636,673200,7229900
1830778,668400,7219900
2115793,668400,7219900
3005846,668400,7219900
1443216,675600,7233400
1676579,675600,7233400
2123836,675600,7233400
2679634,675600,7233400
633529,668300,7219700
712218,668300,7220000
3526770,668300,7220000
1358506,668200,7219700
1867835,685600,7243000
1899082,685700,7243100
2082581,685700,7243100
2436730,685700,7243100
2837694,668300,7220100
448774,675500,7233500
2138995,675500,7233500
3305446,675500,7233500
3037828,688700,7245000
1553637,675400,7233400
3428695,675400,7233400
3191518,668100,7219600
416972,675500,7233600
1785868,675500,7233600
1915716,675500,7233600
2794598,675500,7233600
985686,675400,7233500
1008654,675400,7233500
3052150,673000,7230100
460473,677300,7235800
315314,668200,7220100
425855,668100,7219800
1367955,668200,7220100
3124696,668200,7220100
1213742,668100,7219900
3122804,668100,7219900
1941376,675400,7233600
1671622,682500,7240900
2638646,682500,7240900
2653553,682500,7240900
3799685,682500,7240900
43715,682100,7240600
2393612,668000,7219800
3442790,668000,7219800
1907568,677700,7236400
3507037,677700,7236400
149454,675400,7233700
350206,675400,7233700
364517,675400,7233700
427733,675400,7233700
541228,675400,7233700
784823,675400,7233700
930964,675400,7233700
1167304,675400,7233700
2160310,675400,7233700
2722531,675400,7233700
2794739,675400,7233700
2920713,675400,7233700
3164221,675400,7233700
3165352,675400,7233700
3291459,675400,7233700
3521044,675400,7233700
3705148,675400,7233700
128104,676200,7234700
801403,676200,7234700
1613240,676200,7234700
103992,676100,7234600
3280645,676100,7234600
1141097,675400,7233800
1381147,675400,7233800
5912,676200,7234800
113506,676200,7234800
637464,676200,7234800
1149000,676200,7234800
2982175,676200,7234800
1184499,675300,7233700
1363993,675300,7233700
1716983,675300,7233700
2493104,675300,7233700
482238,676100,7234700
972745,676100,7234700
2463028,676100,7234700
3177413,676100,7234700
3692941,676100,7234700
1577924,677100,7235900
1960571,677100,7235900
2304900,667900,7219900
3570122,667900,7219900
1004019,667900,7220000
2221298,667900,7220000
3073970,667900,7220000
826715,675300,7233800
1035550,675300,7233800
1167711,675300,7233800
1665175,675300,7233800
3765536,675300,7233800
156235,676100,7234800
345742,676100,7234800
482890,676100,7234800
797659,676100,7234800
992513,676100,7234800
1540100,676100,7234800
1595924,676100,7234800
2977092,676100,7234800
3228762,676100,7234800
3368103,676100,7234800
782691,676000,7234700
1069273,667800,7219800
1108013,667800,7219800
364179,676000,7234800
2886100,676000,7234800
1046150,675900,7234700
1572193,675900,7234700
2877907,675900,7234700
439129,675700,7234500
2693150,675700,7234500
114903,675600,7234400
280664,675600,7234400
1770661,675600,7234400
2172208,675600,7234400
314725,675200,7233900
1119052,675200,7233900
1027087,676000,7234900
2512520,676000,7234900
2556515,676000,7234900
2955019,676000,7234900
3394462,676000,7234900
3422201,676000,7234900
3224930,675500,7234300
16646,675100,7233800
469435,675100,7233800
845619,675100,7233800
909450,675900,7234800
1553700,675100,7233800
1678523,675100,7233800
2453212,675900,7234800
2595188,675100,7233800
2724776,675900,7234800
2726158,675100,7233800
2967220,675100,7233800
3035457,675100,7233800
3065144,675900,7234800
3114672,675100,7233800
3735152,675900,7234800
3753210,675900,7234800
1025122,675800,7234700
1976377,675800,7234700
3110768,675800,7234700
3193468,675800,7234700
3361028,675800,7234700
1714551,675000,7233700
2815072,675000,7233700
3051144,675000,7233700
3425630,675000,7233700
3827199,675000,7233700
24967,675700,7234600
362303,675700,7234600
445736,675700,7234600
506627,675700,7234600
1823562,675700,7234600
2191409,675700,7234600
2407797,675700,7234600
2673556,675700,7234600
2697824,675700,7234600
3457737,675700,7234600
132860,674900,7233600
1369416,674900,7233600
972144,675600,7234500
1255841,675600,7234500
